file_name_list,speakers,visual_features,acoustic_features,lexical_features,emotion_labels,v_labels,a_labels,d_labels
MSP-IMPROV-S01H-F06-R-FF01.avi,F06,../features/MSP-Improv/visual_features_resnet152_normalized/session6/S01H/R/MSP-IMPROV-S01H-F06-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session6/S01H/R/MSP-IMPROV-S01H-F06-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session6/S01H/R/MSP-IMPROV-S01H-F06-R-FF01.npy,H,2,0,1
MSP-IMPROV-S01H-M01-R-MM01.avi,M01,../features/MSP-Improv/visual_features_resnet152_normalized/session1/S01H/R/MSP-IMPROV-S01H-M01-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session1/S01H/R/MSP-IMPROV-S01H-M01-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session1/S01H/R/MSP-IMPROV-S01H-M01-R-MM01.npy,H,2,1,1
MSP-IMPROV-S01H-M02-R-MM01.avi,M02,../features/MSP-Improv/visual_features_resnet152_normalized/session2/S01H/R/MSP-IMPROV-S01H-M02-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session2/S01H/R/MSP-IMPROV-S01H-M02-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session2/S01H/R/MSP-IMPROV-S01H-M02-R-MM01.npy,N,1,2,1
MSP-IMPROV-S01H-M03-R-MM01.avi,M03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S01H/R/MSP-IMPROV-S01H-M03-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S01H/R/MSP-IMPROV-S01H-M03-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session3/S01H/R/MSP-IMPROV-S01H-M03-R-MM01.npy,H,2,2,1
MSP-IMPROV-S01N-F02-R-FF01.avi,F02,../features/MSP-Improv/visual_features_resnet152_normalized/session2/S01N/R/MSP-IMPROV-S01N-F02-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session2/S01N/R/MSP-IMPROV-S01N-F02-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session2/S01N/R/MSP-IMPROV-S01N-F02-R-FF01.npy,N,1,2,1
MSP-IMPROV-S01N-F03-R-FF01.avi,F03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S01N/R/MSP-IMPROV-S01N-F03-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S01N/R/MSP-IMPROV-S01N-F03-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session3/S01N/R/MSP-IMPROV-S01N-F03-R-FF01.npy,N,1,2,1
MSP-IMPROV-S01N-F05-R-FF01.avi,F05,../features/MSP-Improv/visual_features_resnet152_normalized/session5/S01N/R/MSP-IMPROV-S01N-F05-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session5/S01N/R/MSP-IMPROV-S01N-F05-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session5/S01N/R/MSP-IMPROV-S01N-F05-R-FF01.npy,N,0,2,1
MSP-IMPROV-S01N-F05-R-FF02.avi,F05,../features/MSP-Improv/visual_features_resnet152_normalized/session5/S01N/R/MSP-IMPROV-S01N-F05-R-FF02.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session5/S01N/R/MSP-IMPROV-S01N-F05-R-FF02.npy,../features/MSP-Improv/lexical_features_normalized/session5/S01N/R/MSP-IMPROV-S01N-F05-R-FF02.npy,N,1,2,0
MSP-IMPROV-S01N-F06-R-FF01.avi,F06,../features/MSP-Improv/visual_features_resnet152_normalized/session6/S01N/R/MSP-IMPROV-S01N-F06-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session6/S01N/R/MSP-IMPROV-S01N-F06-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session6/S01N/R/MSP-IMPROV-S01N-F06-R-FF01.npy,N,0,2,1
MSP-IMPROV-S01N-M01-R-MM01.avi,M01,../features/MSP-Improv/visual_features_resnet152_normalized/session1/S01N/R/MSP-IMPROV-S01N-M01-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session1/S01N/R/MSP-IMPROV-S01N-M01-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session1/S01N/R/MSP-IMPROV-S01N-M01-R-MM01.npy,N,1,2,1
MSP-IMPROV-S01N-M01-R-MM02.avi,M01,../features/MSP-Improv/visual_features_resnet152_normalized/session1/S01N/R/MSP-IMPROV-S01N-M01-R-MM02.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session1/S01N/R/MSP-IMPROV-S01N-M01-R-MM02.npy,../features/MSP-Improv/lexical_features_normalized/session1/S01N/R/MSP-IMPROV-S01N-M01-R-MM02.npy,N,0,2,1
MSP-IMPROV-S01N-M02-R-MM01.avi,M02,../features/MSP-Improv/visual_features_resnet152_normalized/session2/S01N/R/MSP-IMPROV-S01N-M02-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session2/S01N/R/MSP-IMPROV-S01N-M02-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session2/S01N/R/MSP-IMPROV-S01N-M02-R-MM01.npy,N,1,2,0
MSP-IMPROV-S01N-M03-R-MM01.avi,M03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S01N/R/MSP-IMPROV-S01N-M03-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S01N/R/MSP-IMPROV-S01N-M03-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session3/S01N/R/MSP-IMPROV-S01N-M03-R-MM01.npy,N,0,2,1
MSP-IMPROV-S01S-F02-R-FF01.avi,F02,../features/MSP-Improv/visual_features_resnet152_normalized/session2/S01S/R/MSP-IMPROV-S01S-F02-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session2/S01S/R/MSP-IMPROV-S01S-F02-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session2/S01S/R/MSP-IMPROV-S01S-F02-R-FF01.npy,S,0,2,0
MSP-IMPROV-S01S-F03-R-FF01.avi,F03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S01S/R/MSP-IMPROV-S01S-F03-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S01S/R/MSP-IMPROV-S01S-F03-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session3/S01S/R/MSP-IMPROV-S01S-F03-R-FF01.npy,S,0,2,0
MSP-IMPROV-S01S-F03-R-FF02.avi,F03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S01S/R/MSP-IMPROV-S01S-F03-R-FF02.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S01S/R/MSP-IMPROV-S01S-F03-R-FF02.npy,../features/MSP-Improv/lexical_features_normalized/session3/S01S/R/MSP-IMPROV-S01S-F03-R-FF02.npy,X,0,2,1
MSP-IMPROV-S01S-F05-R-FF01.avi,F05,../features/MSP-Improv/visual_features_resnet152_normalized/session5/S01S/R/MSP-IMPROV-S01S-F05-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session5/S01S/R/MSP-IMPROV-S01S-F05-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session5/S01S/R/MSP-IMPROV-S01S-F05-R-FF01.npy,S,0,2,0
MSP-IMPROV-S01S-F05-R-FF02.avi,F05,../features/MSP-Improv/visual_features_resnet152_normalized/session5/S01S/R/MSP-IMPROV-S01S-F05-R-FF02.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session5/S01S/R/MSP-IMPROV-S01S-F05-R-FF02.npy,../features/MSP-Improv/lexical_features_normalized/session5/S01S/R/MSP-IMPROV-S01S-F05-R-FF02.npy,S,0,2,1
MSP-IMPROV-S01S-F06-R-FF01.avi,F06,../features/MSP-Improv/visual_features_resnet152_normalized/session6/S01S/R/MSP-IMPROV-S01S-F06-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session6/S01S/R/MSP-IMPROV-S01S-F06-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session6/S01S/R/MSP-IMPROV-S01S-F06-R-FF01.npy,S,0,2,1
MSP-IMPROV-S01S-M01-R-MM01.avi,M01,../features/MSP-Improv/visual_features_resnet152_normalized/session1/S01S/R/MSP-IMPROV-S01S-M01-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session1/S01S/R/MSP-IMPROV-S01S-M01-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session1/S01S/R/MSP-IMPROV-S01S-M01-R-MM01.npy,A,0,0,2
MSP-IMPROV-S01S-M02-R-MM01.avi,M02,../features/MSP-Improv/visual_features_resnet152_normalized/session2/S01S/R/MSP-IMPROV-S01S-M02-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session2/S01S/R/MSP-IMPROV-S01S-M02-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session2/S01S/R/MSP-IMPROV-S01S-M02-R-MM01.npy,N,0,2,0
MSP-IMPROV-S01S-M03-R-MM01.avi,M03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S01S/R/MSP-IMPROV-S01S-M03-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S01S/R/MSP-IMPROV-S01S-M03-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session3/S01S/R/MSP-IMPROV-S01S-M03-R-MM01.npy,N,0,2,1
MSP-IMPROV-S02A-F02-R-FF01.avi,F02,../features/MSP-Improv/visual_features_resnet152_normalized/session2/S02A/R/MSP-IMPROV-S02A-F02-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session2/S02A/R/MSP-IMPROV-S02A-F02-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session2/S02A/R/MSP-IMPROV-S02A-F02-R-FF01.npy,A,0,1,2
MSP-IMPROV-S02A-F03-R-FF01.avi,F03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S02A/R/MSP-IMPROV-S02A-F03-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S02A/R/MSP-IMPROV-S02A-F03-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session3/S02A/R/MSP-IMPROV-S02A-F03-R-FF01.npy,A,0,0,2
MSP-IMPROV-S02A-F05-R-FF01.avi,F05,../features/MSP-Improv/visual_features_resnet152_normalized/session5/S02A/R/MSP-IMPROV-S02A-F05-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session5/S02A/R/MSP-IMPROV-S02A-F05-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session5/S02A/R/MSP-IMPROV-S02A-F05-R-FF01.npy,A,0,0,2
MSP-IMPROV-S02A-F06-R-FF01.avi,F06,../features/MSP-Improv/visual_features_resnet152_normalized/session6/S02A/R/MSP-IMPROV-S02A-F06-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session6/S02A/R/MSP-IMPROV-S02A-F06-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session6/S02A/R/MSP-IMPROV-S02A-F06-R-FF01.npy,A,0,1,2
MSP-IMPROV-S02A-M01-R-MM01.avi,M01,../features/MSP-Improv/visual_features_resnet152_normalized/session1/S02A/R/MSP-IMPROV-S02A-M01-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session1/S02A/R/MSP-IMPROV-S02A-M01-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session1/S02A/R/MSP-IMPROV-S02A-M01-R-MM01.npy,A,0,0,2
MSP-IMPROV-S02A-M02-R-MM01.avi,M02,../features/MSP-Improv/visual_features_resnet152_normalized/session2/S02A/R/MSP-IMPROV-S02A-M02-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session2/S02A/R/MSP-IMPROV-S02A-M02-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session2/S02A/R/MSP-IMPROV-S02A-M02-R-MM01.npy,N,1,2,1
MSP-IMPROV-S02A-M03-R-MM01.avi,M03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S02A/R/MSP-IMPROV-S02A-M03-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S02A/R/MSP-IMPROV-S02A-M03-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session3/S02A/R/MSP-IMPROV-S02A-M03-R-MM01.npy,N,1,2,1
MSP-IMPROV-S02H-F02-R-FF01.avi,F02,../features/MSP-Improv/visual_features_resnet152_normalized/session2/S02H/R/MSP-IMPROV-S02H-F02-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session2/S02H/R/MSP-IMPROV-S02H-F02-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session2/S02H/R/MSP-IMPROV-S02H-F02-R-FF01.npy,H,2,2,2
MSP-IMPROV-S02H-F03-R-FF01.avi,F03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S02H/R/MSP-IMPROV-S02H-F03-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S02H/R/MSP-IMPROV-S02H-F03-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session3/S02H/R/MSP-IMPROV-S02H-F03-R-FF01.npy,H,2,1,1
MSP-IMPROV-S02H-F05-R-FF01.avi,F05,../features/MSP-Improv/visual_features_resnet152_normalized/session5/S02H/R/MSP-IMPROV-S02H-F05-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session5/S02H/R/MSP-IMPROV-S02H-F05-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session5/S02H/R/MSP-IMPROV-S02H-F05-R-FF01.npy,H,2,0,2
MSP-IMPROV-S02H-F06-R-FF01.avi,F06,../features/MSP-Improv/visual_features_resnet152_normalized/session6/S02H/R/MSP-IMPROV-S02H-F06-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session6/S02H/R/MSP-IMPROV-S02H-F06-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session6/S02H/R/MSP-IMPROV-S02H-F06-R-FF01.npy,N,2,2,1
MSP-IMPROV-S02H-M01-R-MM01.avi,M01,../features/MSP-Improv/visual_features_resnet152_normalized/session1/S02H/R/MSP-IMPROV-S02H-M01-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session1/S02H/R/MSP-IMPROV-S02H-M01-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session1/S02H/R/MSP-IMPROV-S02H-M01-R-MM01.npy,A,0,1,2
MSP-IMPROV-S02H-M02-R-MM01.avi,M02,../features/MSP-Improv/visual_features_resnet152_normalized/session2/S02H/R/MSP-IMPROV-S02H-M02-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session2/S02H/R/MSP-IMPROV-S02H-M02-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session2/S02H/R/MSP-IMPROV-S02H-M02-R-MM01.npy,N,0,2,0
MSP-IMPROV-S02H-M03-R-MM01.avi,M03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S02H/R/MSP-IMPROV-S02H-M03-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S02H/R/MSP-IMPROV-S02H-M03-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session3/S02H/R/MSP-IMPROV-S02H-M03-R-MM01.npy,H,2,1,2
MSP-IMPROV-S02N-F02-R-FF01.avi,F02,../features/MSP-Improv/visual_features_resnet152_normalized/session2/S02N/R/MSP-IMPROV-S02N-F02-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session2/S02N/R/MSP-IMPROV-S02N-F02-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session2/S02N/R/MSP-IMPROV-S02N-F02-R-FF01.npy,N,1,2,1
MSP-IMPROV-S02N-F03-R-FF01.avi,F03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S02N/R/MSP-IMPROV-S02N-F03-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S02N/R/MSP-IMPROV-S02N-F03-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session3/S02N/R/MSP-IMPROV-S02N-F03-R-FF01.npy,N,1,2,1
MSP-IMPROV-S02N-F05-R-FF01.avi,F05,../features/MSP-Improv/visual_features_resnet152_normalized/session5/S02N/R/MSP-IMPROV-S02N-F05-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session5/S02N/R/MSP-IMPROV-S02N-F05-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session5/S02N/R/MSP-IMPROV-S02N-F05-R-FF01.npy,N,2,2,1
MSP-IMPROV-S02N-F05-R-FF02.avi,F05,../features/MSP-Improv/visual_features_resnet152_normalized/session5/S02N/R/MSP-IMPROV-S02N-F05-R-FF02.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session5/S02N/R/MSP-IMPROV-S02N-F05-R-FF02.npy,../features/MSP-Improv/lexical_features_normalized/session5/S02N/R/MSP-IMPROV-S02N-F05-R-FF02.npy,N,1,2,1
MSP-IMPROV-S02N-F06-R-FF01.avi,F06,../features/MSP-Improv/visual_features_resnet152_normalized/session6/S02N/R/MSP-IMPROV-S02N-F06-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session6/S02N/R/MSP-IMPROV-S02N-F06-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session6/S02N/R/MSP-IMPROV-S02N-F06-R-FF01.npy,N,0,2,1
MSP-IMPROV-S02N-M01-R-MM01.avi,M01,../features/MSP-Improv/visual_features_resnet152_normalized/session1/S02N/R/MSP-IMPROV-S02N-M01-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session1/S02N/R/MSP-IMPROV-S02N-M01-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session1/S02N/R/MSP-IMPROV-S02N-M01-R-MM01.npy,N,1,1,1
MSP-IMPROV-S02N-M01-R-MM02.avi,M01,../features/MSP-Improv/visual_features_resnet152_normalized/session1/S02N/R/MSP-IMPROV-S02N-M01-R-MM02.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session1/S02N/R/MSP-IMPROV-S02N-M01-R-MM02.npy,../features/MSP-Improv/lexical_features_normalized/session1/S02N/R/MSP-IMPROV-S02N-M01-R-MM02.npy,N,1,2,0
MSP-IMPROV-S02N-M02-R-MM01.avi,M02,../features/MSP-Improv/visual_features_resnet152_normalized/session2/S02N/R/MSP-IMPROV-S02N-M02-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session2/S02N/R/MSP-IMPROV-S02N-M02-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session2/S02N/R/MSP-IMPROV-S02N-M02-R-MM01.npy,N,1,2,0
MSP-IMPROV-S02N-M03-R-MM01.avi,M03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S02N/R/MSP-IMPROV-S02N-M03-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S02N/R/MSP-IMPROV-S02N-M03-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session3/S02N/R/MSP-IMPROV-S02N-M03-R-MM01.npy,N,1,2,0
MSP-IMPROV-S02S-F02-R-FF01.avi,F02,../features/MSP-Improv/visual_features_resnet152_normalized/session2/S02S/R/MSP-IMPROV-S02S-F02-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session2/S02S/R/MSP-IMPROV-S02S-F02-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session2/S02S/R/MSP-IMPROV-S02S-F02-R-FF01.npy,X,1,2,0
MSP-IMPROV-S02S-F03-R-FF01.avi,F03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S02S/R/MSP-IMPROV-S02S-F03-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S02S/R/MSP-IMPROV-S02S-F03-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session3/S02S/R/MSP-IMPROV-S02S-F03-R-FF01.npy,S,0,2,0
MSP-IMPROV-S02S-F03-R-FF02.avi,F03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S02S/R/MSP-IMPROV-S02S-F03-R-FF02.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S02S/R/MSP-IMPROV-S02S-F03-R-FF02.npy,../features/MSP-Improv/lexical_features_normalized/session3/S02S/R/MSP-IMPROV-S02S-F03-R-FF02.npy,S,0,2,1
MSP-IMPROV-S02S-F05-R-FF01.avi,F05,../features/MSP-Improv/visual_features_resnet152_normalized/session5/S02S/R/MSP-IMPROV-S02S-F05-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session5/S02S/R/MSP-IMPROV-S02S-F05-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session5/S02S/R/MSP-IMPROV-S02S-F05-R-FF01.npy,S,0,1,1
MSP-IMPROV-S02S-F05-R-FF02.avi,F05,../features/MSP-Improv/visual_features_resnet152_normalized/session5/S02S/R/MSP-IMPROV-S02S-F05-R-FF02.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session5/S02S/R/MSP-IMPROV-S02S-F05-R-FF02.npy,../features/MSP-Improv/lexical_features_normalized/session5/S02S/R/MSP-IMPROV-S02S-F05-R-FF02.npy,S,0,2,0
MSP-IMPROV-S02S-F06-R-FF01.avi,F06,../features/MSP-Improv/visual_features_resnet152_normalized/session6/S02S/R/MSP-IMPROV-S02S-F06-R-FF01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session6/S02S/R/MSP-IMPROV-S02S-F06-R-FF01.npy,../features/MSP-Improv/lexical_features_normalized/session6/S02S/R/MSP-IMPROV-S02S-F06-R-FF01.npy,S,0,2,1
MSP-IMPROV-S02S-M01-R-MM01.avi,M01,../features/MSP-Improv/visual_features_resnet152_normalized/session1/S02S/R/MSP-IMPROV-S02S-M01-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session1/S02S/R/MSP-IMPROV-S02S-M01-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session1/S02S/R/MSP-IMPROV-S02S-M01-R-MM01.npy,N,0,1,0
MSP-IMPROV-S02S-M02-R-MM01.avi,M02,../features/MSP-Improv/visual_features_resnet152_normalized/session2/S02S/R/MSP-IMPROV-S02S-M02-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session2/S02S/R/MSP-IMPROV-S02S-M02-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session2/S02S/R/MSP-IMPROV-S02S-M02-R-MM01.npy,N,0,2,0
MSP-IMPROV-S02S-M03-R-MM01.avi,M03,../features/MSP-Improv/visual_features_resnet152_normalized/session3/S02S/R/MSP-IMPROV-S02S-M03-R-MM01.npy,../features/MSP-Improv/acoustic_features_MFB_normalized/session3/S02S/R/MSP-IMPROV-S02S-M03-R-MM01.npy,../features/MSP-Improv/lexical_features_normalized/session3/S02S/R/MSP-IMPROV-S02S-M03-R-MM01.npy,N,0,2,0
